system:index,Albedo_inst,AvgSurfT_inst,CanopInt_inst,ECanop_tavg,ESoil_tavg,EVI,EVI_Amplitude_1,EVI_Amplitude_2,EVI_Minimum_1,EVI_Minimum_2,Evap_tavg,Greenup_1,Greenup_2,LABEL,LC_Type1,LC_Type2,LWdown_f_tavg,Lwnet_tavg,MidGreendown_1,MidGreendown_2,MidGreenup_1,MidGreenup_2,NDVI,NDWI,NumCycles,Peak_1,Peak_2,PotEvap_tavg,Psurf_f_inst,Qair_f_inst,Qg_tavg,Qh_tavg,Qle_tavg,Qs_acc,Qsb_acc,Qsm_acc,Rainf_f_tavg,Rainf_tavg,RootMoist_inst,SWE_inst,SWdown_f_tavg,Senescence_1,Senescence_2,SnowDepth_inst,Snowf_tavg,SoilMoi0_10cm_inst,SoilMoi100_200cm_inst,SoilMoi10_40cm_inst,SoilMoi40_100cm_inst,SoilTMP0_10cm_inst,SoilTMP100_200cm_inst,SoilTMP10_40cm_inst,SoilTMP40_100cm_inst,Swnet_tavg,Tair_f_inst,Tveg_tavg,Wind_f_inst,X,Y,aet,constant,def,pdsi,pet,pr,soil,srad,swe,tmmn,tmmx,vap,vpd,vs,.geo
000000000000000002d8,19.248709,300.93768,0.0,0.0,1.8773317,561,-9999.0,-9999.0,-9999.0,-9999.0,7.5120295E-7,-9999.0,-9999.0,0,16,15,348.83582,-109.34447,-9999.0,-9999.0,-9999.0,-9999.0,808,0.6679245,-9999.0,-9999.0,-9999.0,319.1251,98165.14,0.0042449413,-0.046577595,83.29558,1.8770913,8.241758E-8,0.0,0.0,2.7578983E-7,2.7578983E-7,2.0680847,0.0,239.66423,-9999.0,-9999.0,0.0,0.0,2.0680847,21.068926,6.5542593,12.530613,301.03607,301.09064,301.0515,301.10297,193.48038,299.00543,0.0,4.0479317,-5.928880875188842,24.61383878487489,0.25,1,2512.0,-35.916666666666664,2512.3333333333335,0.0,0.0,2502.8333333333335,0.0,197.16666666666666,374.5833333333333,908.9166666666666,391.1666666666667,428.5,"{""type"":""Point"",""coordinates"":[-5.928878728975335,24.613840955027495]}"
000000000000000002d9,15.959121,297.16202,0.0,0.0,1.4944574,647,-9999.0,-9999.0,-9999.0,-9999.0,5.973568E-7,-9999.0,-9999.0,0,16,15,317.49982,-117.06896,-9999.0,-9999.0,-9999.0,-9999.0,962,0.30616114,-9999.0,-9999.0,-9999.0,298.38403,85355.31,0.0036714487,0.3871003,110.18818,1.4943062,9.536401E-6,2.0E-5,0.0,5.1445744E-7,5.1445744E-7,8.696039,0.0,270.9636,-9999.0,-9999.0,0.0,0.0,8.696039,163.59036,47.42886,96.561066,297.20395,296.62012,297.13446,296.94943,227.40485,293.07404,0.0,3.3952188,17.42731651191872,20.30192542110119,42.5,1,1863.0,-232.41666666666666,1905.5,4.5,0.0,2657.5,0.0,121.08333333333333,287.0,407.5,242.91666666666666,337.5,"{""type"":""Point"",""coordinates"":[17.42731736493828,20.301925909153756]}"
000000000000000002dc,38.936512,303.04376,0.0,0.0,4.777699,955,-9999.0,-9999.0,-9999.0,-9999.0,1.9114707E-6,-9999.0,-9999.0,0,16,15,364.05392,-106.33783,-9999.0,-9999.0,-9999.0,-9999.0,1089,0.40152746,-9999.0,-9999.0,-9999.0,343.88495,97949.25,0.0039781556,-0.009657872,64.70911,4.7776923,1.648695E-5,0.009543963,0.0,1.8223901E-6,1.8223901E-6,5.9376,0.0,285.949,-9999.0,-9999.0,0.0,0.0,5.9376,221.24553,53.5015,115.026855,303.08917,303.12585,303.19473,303.18594,174.9881,302.0348,0.0,4.582547,18.36156440740302,15.84628161186836,43.333333333333336,1,2191.8333333333335,-143.16666666666666,2235.1666666666665,4.583333333333333,0.0,2695.6666666666665,0.0,204.75,368.5833333333333,1090.3333333333333,334.9166666666667,328.75,"{""type"":""Point"",""coordinates"":[18.361565922150998,15.846280659024297]}"
000000000000000002dd,23.406868,300.4664,0.010390797,0.16055976,9.45423,1115,-9999.0,-9999.0,-9999.0,-9999.0,3.9957426E-6,-9999.0,-9999.0,0,16,15,374.3275,-85.59071,-9999.0,-9999.0,-9999.0,-9999.0,1658,0.057417583,-9999.0,-9999.0,-9999.0,303.5961,92370.16,0.010354289,0.23440112,115.147224,9.993423,2.3764766E-4,5.1699863E-5,0.0,4.577816E-6,4.577816E-6,172.04396,0.0,274.15253,-9999.0,-9999.0,0.0,0.0,12.691813,174.18011,53.369026,105.983116,300.56143,300.17917,300.48044,300.3773,209.93237,296.72366,0.38276786,4.046146,49.62293629476237,9.809602902585175,90.83333333333333,1,1964.4166666666667,45.666666666666664,2055.0833333333335,9.5,0.0,2664.8333333333335,0.0,179.91666666666666,320.0833333333333,1548.1666666666667,190.16666666666666,459.4166666666667,"{""type"":""Point"",""coordinates"":[49.62293662743243,9.80960316208191]}"
000000000000000002e1,41.031593,295.8571,0.0,0.0,1.9282795,942,-9999.0,-9999.0,-9999.0,-9999.0,7.5848317E-7,-9999.0,-9999.0,0,16,15,339.037,-89.873055,-9999.0,-9999.0,-9999.0,-9999.0,1049,0.577133,-9999.0,-9999.0,-9999.0,231.27304,99333.51,0.005704292,-0.028631123,56.880035,1.900982,1.435783E-5,0.0,1.9848902E-5,1.0585164E-6,1.0524725E-6,9.907969,0.0029258241,249.40402,-9999.0,-9999.0,8.516483E-6,5.9752745E-9,9.907969,133.67683,43.310665,80.767746,295.88614,295.84604,295.85516,295.87283,148.05067,293.79953,0.0,3.5870113,19.511407971076007,27.99150425316429,6.083333333333333,1,1658.6666666666667,129.16666666666666,1664.9166666666667,0.5833333333333334,0.0,2418.0,0.0,131.25,292.6666666666667,1153.9166666666667,181.41666666666666,323.9166666666667,"{""type"":""Point"",""coordinates"":[19.51140755619676,27.991502984587463]}"
000000000000000002e7,31.963324,301.67773,0.0,0.0,0.11902816,634,-9999.0,-9999.0,-9999.0,-9999.0,4.7150742E-8,-9999.0,-9999.0,0,16,15,354.33453,-107.515465,-9999.0,-9999.0,-9999.0,-9999.0,882,0.21566434,-9999.0,-9999.0,-9999.0,248.27167,97519.17,0.0050257826,-0.19504593,74.92015,0.11771967,2.815934E-7,1.0E-4,0.0,9.8076924E-8,9.8076924E-8,5.5435658,0.0,265.47253,-9999.0,-9999.0,0.0,0.0,5.5435658,180.20714,52.63968,106.31642,301.5924,301.6179,301.5449,301.5957,180.97705,300.42438,0.0,2.7012627,31.009843607805884,19.080216634698637,3.75,1,2314.1666666666665,-54.0,2317.9166666666665,0.4166666666666667,0.0,2591.5,0.0,197.75,369.75,871.0833333333334,370.0,362.5833333333333,"{""type"":""Point"",""coordinates"":[31.009841733058664,19.0802169434296]}"
000000000000000002ec,29.409971,299.76526,0.0,0.0,2.1782863,601,-9999.0,-9999.0,-9999.0,-9999.0,8.6960955E-7,-9999.0,-9999.0,0,16,15,343.48187,-106.529045,-9999.0,-9999.0,-9999.0,-9999.0,748,0.5,-9999.0,-9999.0,-9999.0,278.72946,98629.73,0.0052016685,0.09788675,59.943794,2.1749828,1.0820741E-5,0.0,0.0,8.5030905E-7,8.5030905E-7,9.878903,0.0,237.75099,-9999.0,-9999.0,0.0,0.0,9.878903,129.83708,36.39129,75.48953,299.75708,299.48148,299.64456,299.58954,168.00784,298.4961,0.0,4.1536665,-11.462503025365095,24.61383878487489,16.666666666666668,1,2178.0833333333335,187.25,2194.6666666666665,1.75,0.0,2422.0833333333335,0.0,183.91666666666666,323.8333333333333,1407.75,227.41666666666666,520.8333333333334,"{""type"":""Point"",""coordinates"":[-11.462502740573226,24.613840955027495]}"
000000000000000002ed,33.711704,302.63928,0.0,0.0,10.719224,994,-9999.0,-9999.0,-9999.0,-9999.0,4.2861616E-6,-9999.0,-9999.0,0,16,15,368.90564,-101.01009,-9999.0,-9999.0,-9999.0,-9999.0,1367,0.3710294,-9999.0,-9999.0,-9999.0,290.01825,95855.625,0.0044531072,0.0029004745,64.215294,10.719344,1.2388737E-4,0.007406518,0.0,4.051408E-6,4.051408E-6,9.746535,0.0,263.4124,-9999.0,-9999.0,0.0,0.0,9.746535,254.4774,68.74384,142.90291,302.83624,302.771,302.80438,302.80496,175.10774,300.9633,0.0,3.065617,2.5512154068994413,17.283586066459595,143.25,1,2063.75,312.5,2207.0,15.083333333333334,0.0,2552.6666666666665,0.0,220.66666666666666,369.8333333333333,1066.3333333333333,356.5,328.25,"{""type"":""Point"",""coordinates"":[2.5512166994153644,17.28358716068256]}"
000000000000000002f0,43.56868,301.6537,0.0,0.0,4.0012946,743,-9999.0,-9999.0,-9999.0,-9999.0,1.5992798E-6,-9999.0,-9999.0,0,16,15,371.59106,-91.109795,-9999.0,-9999.0,-9999.0,-9999.0,960,0.9947506,-9999.0,-9999.0,-9999.0,289.89648,96947.086,0.0048355833,-0.38528287,50.67556,4.00124,2.700412E-4,4.6137706E-4,0.0,1.6457761E-6,1.6457761E-6,3.937471,0.0,255.4638,-9999.0,-9999.0,0.0,0.0,3.9374707,117.6645,33.812374,68.161446,301.66147,301.83182,301.62692,301.7128,144.71838,300.74054,0.0,4.062389,-9.23468112074868,19.295812302887324,45.083333333333336,1,2166.0,163.41666666666666,2211.0833333333335,4.75,0.0,2493.8333333333335,0.0,214.91666666666666,358.1666666666667,963.5,348.4166666666667,345.5833333333333,"{""type"":""Point"",""coordinates"":[-9.234682345059023,19.295814479363706]}"
000000000000000002f4,32.61033,296.8794,0.0,0.0,0.7583894,772,-9999.0,-9999.0,-9999.0,-9999.0,3.0113426E-7,-9999.0,-9999.0,0,16,15,318.44922,-113.66813,-9999.0,-9999.0,-9999.0,-9999.0,1060,0.92371994,-9999.0,-9999.0,-9999.0,255.3215,94900.78,0.0042009815,-0.18427667,68.320526,0.7527437,1.1504121E-6,6.0E-5,0.0,2.715316E-7,2.715316E-7,6.7291045,0.0,268.55212,-9999.0,-9999.0,0.0,0.0,6.7291045,173.76453,50.758163,102.611595,296.88162,297.07394,296.9742,297.0258,181.57132,295.64664,0.0,3.8396213,20.948712425667242,21.882960321151543,0.0,1,2029.0,-156.25,2029.0,0.0,0.0,2618.5,0.0,154.58333333333334,308.4166666666667,682.1666666666666,261.4166666666667,358.9166666666667,"{""type"":""Point"",""coordinates"":[20.94871405785502,21.882958155966687]}"
000000000000000002f7,35.526592,297.33127,0.0,0.0,1.433853,851,-9999.0,-9999.0,-9999.0,-9999.0,5.646301E-7,-9999.0,-9999.0,0,16,15,329.83386,-106.022606,-9999.0,-9999.0,-9999.0,-9999.0,994,0.26810405,-9999.0,-9999.0,-9999.0,245.87926,97353.51,0.004615092,-0.18299235,64.63472,1.4126235,5.1373627E-6,1.0984203E-4,0.0,5.2733515E-7,5.2733515E-7,7.268598,0.0,264.09912,-9999.0,-9999.0,0.0,0.0,7.268598,181.92096,52.31361,106.617065,297.3888,297.6019,297.52457,297.56778,170.9785,296.11066,0.0,3.5874233,17.642912180107402,24.254512671227083,0.0,1,1925.0833333333333,-14.583333333333334,1925.0833333333333,0.0,0.0,2560.1666666666665,0.0,152.66666666666666,310.75,865.5,247.66666666666666,335.5833333333333,"{""type"":""Point"",""coordinates"":[17.64291044177133,24.25451321483766]}"
000000000000000002fb,41.568398,295.62497,0.0,0.0,2.6024485,932,-9999.0,-9999.0,-9999.0,-9999.0,1.0358183E-6,-9999.0,-9999.0,0,16,15,332.2484,-94.0018,-9999.0,-9999.0,-9999.0,-9999.0,1071,1.0,-9999.0,-9999.0,-9999.0,209.91922,99692.5,0.005868056,0.11432216,56.281742,2.5919676,3.3044987E-4,1.1E-4,1.3152473E-5,1.3449176E-6,1.3449176E-6,4.5081124,0.0012087912,259.02203,-9999.0,-9999.0,3.2623625E-6,0.0,4.5081124,99.17864,31.438148,56.710773,295.56903,295.2922,295.37012,295.36066,152.21196,294.58832,0.0,3.6278768,24.61383878487489,28.566426035000784,18.833333333333332,1,1626.6666666666667,271.5,1645.5833333333333,2.0,0.0,2409.1666666666665,0.0,134.75,300.3333333333333,1117.0,198.25,285.5,"{""type"":""Point"",""coordinates"":[24.613840955027495,28.566428260711394]}"
00000000000000000300,31.818214,301.03152,0.0,0.0,1.8556972,785,-9999.0,-9999.0,-9999.0,-9999.0,7.4124415E-7,-9999.0,-9999.0,0,16,15,350.04102,-109.84083,-9999.0,-9999.0,-9999.0,-9999.0,999,0.8290636,-9999.0,-9999.0,-9999.0,280.3077,95883.62,0.0039209886,-0.057398323,62.912186,1.8552678,8.01511E-6,1.0E-5,0.0,6.241415E-7,6.241415E-7,9.608149,0.0,254.16545,-9999.0,-9999.0,0.0,0.0,9.608149,141.71646,40.86132,83.86122,301.20264,301.1507,301.19034,301.19772,173.71925,299.01413,0.0,3.0034947,3.054271966006373,22.817208216635848,3.6666666666666665,1,2266.0833333333335,137.91666666666666,2269.75,0.4166666666666667,0.0,2579.5,0.0,186.0,343.9166666666667,828.0833333333334,322.5,382.8333333333333,"{""type"":""Point"",""coordinates"":[3.054270184759861,22.817206713179395]}"
00000000000000000304,36.14942,299.99313,0.0,0.0,0.73840314,759,-9999.0,-9999.0,-9999.0,-9999.0,2.9467822E-7,-9999.0,-9999.0,0,16,15,338.65414,-113.24164,-9999.0,-9999.0,-9999.0,-9999.0,985,0.78834146,-9999.0,-9999.0,-9999.0,269.70996,96410.734,0.0039194706,-0.0855645,62.004032,0.7384168,3.176511E-6,1.0E-5,0.0,2.6651784E-7,2.6651784E-7,8.513031,0.0,272.98865,-9999.0,-9999.0,0.0,0.0,8.513031,162.55869,47.95843,96.823395,300.1088,300.13226,300.13425,300.15536,175.04541,298.81345,0.0,3.4887283,12.181155252660712,20.30192542110119,1.3333333333333333,1,2186.5833333333335,28.833333333333332,2187.9166666666665,0.16666666666666666,0.0,2685.9166666666665,0.0,179.33333333333334,350.9166666666667,770.5,334.5833333333333,342.3333333333333,"{""type"":""Point"",""coordinates"":[12.181153761851833,20.301925909153756]}"
00000000000000000306,34.45805,304.68924,0.0,0.0,14.347332,1104,-9999.0,-9999.0,-9999.0,-9999.0,5.735509E-6,-9999.0,-9999.0,0,16,15,380.4685,-99.99448,-9999.0,-9999.0,-9999.0,-9999.0,1497,0.7961495,-9999.0,-9999.0,-9999.0,290.54816,99810.23,0.005880463,0.11939767,52.15928,14.347315,8.5697114E-4,0.0029430357,0.0,6.3032626E-6,6.3032626E-6,13.031645,0.0,252.22673,-9999.0,-9999.0,0.0,0.0,13.031645,235.15091,68.60313,139.24693,304.64468,304.33636,304.47058,304.429,165.91031,303.39185,0.0,3.4577875,-12.827942257226768,17.85850784829609,137.75,1,2027.6666666666667,202.91666666666666,2165.3333333333335,14.583333333333334,0.0,2443.5,0.0,235.41666666666666,371.25,1261.0,347.75,315.5,"{""type"":""Point"",""coordinates"":[-12.827941910553104,17.85850797770544]}"
00000000000000000308,36.326565,296.56522,0.0,0.0,3.6738427,831,-9999.0,-9999.0,-9999.0,-9999.0,1.4668279E-6,-9999.0,-9999.0,0,16,15,337.37744,-95.9773,-9999.0,-9999.0,-9999.0,-9999.0,1082,0.62570053,-9999.0,-9999.0,-9999.0,215.9399,99807.51,0.0052362187,0.25420544,53.963226,3.6683583,8.103366E-5,0.0,0.0,1.565831E-6,1.565831E-6,11.414037,0.0,239.92152,-9999.0,-9999.0,0.0,0.0,11.414037,144.31001,46.71457,89.94393,296.62897,296.3924,296.53433,296.47946,153.20316,295.39172,0.0,3.0771213,5.641419984270596,31.7284958351015,16.666666666666668,1,1975.25,61.5,1991.9166666666667,1.75,0.0,2372.5833333333335,0.0,162.0,313.0833333333333,1072.9166666666667,256.3333333333333,393.1666666666667,"{""type"":""Point"",""coordinates"":[5.641418320463892,31.728497213438306]}"
0000000000000000030c,43.066235,295.62665,0.0,0.0,0.7915728,924,-9999.0,-9999.0,-9999.0,-9999.0,2.9151886E-7,-9999.0,-9999.0,0,16,15,329.3731,-96.658646,-9999.0,-9999.0,-9999.0,-9999.0,1040,0.9888288,-9999.0,-9999.0,-9999.0,223.6015,99166.63,0.0053084646,-0.04167023,52.28503,0.7262602,6.1195055E-6,1.1E-4,0.0,2.712912E-7,2.712912E-7,2.9802246,0.0,259.9461,-9999.0,-9999.0,0.0,0.0,2.9802246,99.55611,26.2228,55.115414,295.56265,295.48346,295.44522,295.4599,148.8799,295.0971,0.0,3.9076157,25.260625789440947,26.69793024403218,0.0,1,1754.9166666666667,249.58333333333334,1754.9166666666667,0.0,0.0,2506.3333333333335,0.0,134.25,303.6666666666667,918.0,223.58333333333334,290.75,"{""type"":""Point"",""coordinates"":[25.260624644627708,26.697931146285978]}"
00000000000000000310,40.256042,295.6376,0.0,0.0,3.9067857,789,-9999.0,-9999.0,-9999.0,-9999.0,1.554843E-6,-9999.0,-9999.0,0,16,15,329.72134,-97.67005,-9999.0,-9999.0,-9999.0,-9999.0,1053,0.95175594,-9999.0,-9999.0,-9999.0,237.78604,97309.93,0.0049276915,0.16562714,43.51887,3.8906386,1.557555E-4,9.0E-5,0.0,1.6767857E-6,1.6767857E-6,4.9952784,0.0,240.10472,-9999.0,-9999.0,0.0,0.0,4.9952784,97.084656,26.69077,54.01649,295.6529,295.2478,295.37323,295.29916,144.6038,294.9248,0.0,4.1378355,9.59400723439649,30.650517494158073,17.416666666666668,1,1966.5833333333333,-104.0,1984.0,1.8333333333333333,0.0,2302.3333333333335,0.0,144.0,306.0,961.5833333333334,236.08333333333334,416.4166666666667,"{""type"":""Point"",""coordinates"":[9.594005626147798,30.65051845196988]}"
00000000000000000312,40.439392,294.79697,0.0,0.0,0.6190556,743,-9999.0,-9999.0,-9999.0,-9999.0,2.1600376E-7,-9999.0,-9999.0,0,16,15,318.93793,-101.889755,-9999.0,-9999.0,-9999.0,-9999.0,992,0.9247347,-9999.0,-9999.0,-9999.0,224.64708,96427.71,0.0050655454,-0.08805419,62.535,0.5422252,1.6792583E-6,9.445742E-5,3.434066E-8,1.1837225E-7,1.1837225E-7,2.7539692,4.3956042E-4,273.63684,-9999.0,-9999.0,1.2362638E-6,0.0,2.753969,97.86072,25.162174,53.504623,294.72122,294.67218,294.57126,294.60382,163.94061,294.04965,0.0,3.7599852,26.482334575843495,25.116895343981824,1.1666666666666667,1,1813.4166666666667,-204.58333333333334,1814.4166666666667,0.08333333333333333,0.0,2562.5,0.0,130.58333333333334,293.5833333333333,733.9166666666666,227.75,313.9166666666667,"{""type"":""Point"",""coordinates"":[26.482333610351866,25.11689444037199]}"
00000000000000000319,36.77967,295.45746,0.0,0.0,0.6690385,846,-9999.0,-9999.0,-9999.0,-9999.0,2.563197E-7,-9999.0,-9999.0,0,16,15,324.8108,-100.13013,-9999.0,-9999.0,-9999.0,-9999.0,1069,0.7373041,-9999.0,-9999.0,-9999.0,221.747,97814.21,0.0054221116,0.0909774,67.79232,0.6398076,1.2225274E-6,0.0,0.0,2.0947802E-7,2.0947802E-7,8.573898,0.0,264.74292,-9999.0,-9999.0,0.0,0.0,8.573898,142.09875,40.968735,84.03776,295.45026,295.2751,295.4312,295.3766,167.83772,293.8791,0.0,3.4583368,27.272852025868673,26.985391134950426,2.5833333333333335,1,1725.1666666666667,78.5,1727.8333333333333,0.25,0.0,2533.3333333333335,0.0,137.66666666666666,301.5833333333333,946.0833333333334,220.25,284.75,"{""type"":""Point"",""coordinates"":[27.27285196330886,26.98539155479741]}"
0000000000000000031b,12.088077,302.21613,0.008273008,0.0846875,32.327637,816,-9999.0,-9999.0,-9999.0,-9999.0,1.3034273E-5,-9999.0,-9999.0,0,16,15,377.93976,-91.00164,-9999.0,-9999.0,-9999.0,-9999.0,1404,0.67685074,-9999.0,-9999.0,-9999.0,286.0528,93278.62,0.011215704,0.50104946,103.22163,32.60097,0.0016375756,0.014774385,0.0,1.5149691E-5,1.5149691E-5,69.00725,0.0,257.25766,-9999.0,-9999.0,0.0,0.0,16.673534,278.8354,77.70245,159.73376,302.38657,301.98203,302.26007,302.1625,226.1707,298.22836,0.1890522,2.6921625,41.35843568086277,12.10929002993115,260.5,1,1460.9166666666667,231.91666666666666,1721.5833333333333,27.416666666666668,0.0,2492.25,0.0,220.83333333333334,346.9166666666667,1971.4166666666667,220.58333333333334,243.16666666666666,"{""type"":""Point"",""coordinates"":[41.35843427587478,12.109290889274499]}"
0000000000000000031d,18.000246,297.19717,0.0,0.0,1.5934547,639,-9999.0,-9999.0,-9999.0,-9999.0,6.327277E-7,-9999.0,-9999.0,0,16,15,321.80087,-112.32119,-9999.0,-9999.0,-9999.0,-9999.0,791,0.41010877,-9999.0,-9999.0,-9999.0,287.92355,93413.61,0.0059871045,0.34978577,96.4488,1.5836949,1.3550824E-5,0.0,0.0,6.4423074E-7,6.4423074E-7,9.248034,0.0,256.08234,-9999.0,-9999.0,0.0,0.0,9.248034,133.9726,41.9422,81.66995,297.19263,296.4693,296.994,296.81012,209.51416,294.5934,0.0,4.637561,33.74072207152923,26.985391134950426,1.0833333333333333,1,1824.6666666666667,-334.5,1825.75,0.08333333333333333,0.0,2447.1666666666665,0.0,182.16666666666666,291.6666666666667,1314.4166666666667,193.58333333333334,392.75,"{""type"":""Point"",""coordinates"":[33.74072007301841,26.985391554797406]}"
0000000000000000031f,32.31934,300.27524,0.0,0.0,0.5634272,705,-9999.0,-9999.0,-9999.0,-9999.0,2.2424553E-7,-9999.0,-9999.0,0,16,15,335.36655,-117.502525,-9999.0,-9999.0,-9999.0,-9999.0,923,0.2019715,-9999.0,-9999.0,-9999.0,283.0788,96046.58,0.0039368505,0.044490434,64.39573,0.5632657,1.1813187E-6,1.0E-5,0.0,2.0453297E-7,2.0453297E-7,8.205895,0.0,267.38245,-9999.0,-9999.0,0.0,0.0,8.205895,168.11708,49.78436,100.24705,300.33835,300.17075,300.31747,300.2803,181.52502,298.70755,0.0,3.665308,14.337111934547563,20.80498198020812,0.0,1,2188.4166666666665,-220.5,2188.4166666666665,0.0,0.0,2675.0833333333335,0.0,176.41666666666666,348.9166666666667,740.0833333333334,333.3333333333333,345.9166666666667,"{""type"":""Point"",""coordinates"":[14.337111284788698,20.804983853599303]}"
00000000000000000320,33.484318,297.17963,0.0,0.0,2.4291759,774,-9999.0,-9999.0,-9999.0,-9999.0,9.72185E-7,-9999.0,-9999.0,0,16,15,326.745,-109.088745,-9999.0,-9999.0,-9999.0,-9999.0,958,0.09489576,-9999.0,-9999.0,-9999.0,257.44498,90392.13,0.0037576093,-0.21532752,70.26781,2.4312499,1.1057692E-5,1.0E-5,0.0,7.1617444E-7,7.1617444E-7,10.024942,7.2115385E-5,270.84003,-9999.0,-9999.0,1.3736263E-7,0.0,10.024942,139.97794,40.753197,82.75674,297.37723,297.60345,297.43295,297.52228,180.67732,295.3481,0.0,3.3796282,7.797376666157447,22.17042121206979,12.5,1,2134.75,181.66666666666666,2147.0833333333335,1.3333333333333333,0.0,2655.8333333333335,0.0,179.41666666666666,332.1666666666667,741.0,306.3333333333333,356.0833333333333,"{""type"":""Point"",""coordinates"":[7.797375843400759,22.170423023579183]}"
00000000000000000325,30.910522,295.97855,0.0,0.0,0.5451408,1020,-9999.0,-9999.0,-9999.0,-9999.0,2.1435541E-7,-9999.0,-9999.0,0,16,15,324.2831,-103.49374,-9999.0,-9999.0,-9999.0,-9999.0,1126,0.3453355,-9999.0,-9999.0,-9999.0,249.50189,97057.984,0.005160058,0.10788328,77.733734,0.53397995,2.1531594E-6,0.0,0.0,2.0274726E-7,2.0274726E-7,8.297848,0.0,261.97873,-9999.0,-9999.0,0.0,0.0,8.297848,134.73352,37.801815,78.71218,295.9622,295.6912,295.91248,295.8356,180.96632,294.01926,0.0,3.8077188,28.494560812271224,26.051143239466125,0.5833333333333334,1,1740.6666666666667,-100.08333333333333,1741.3333333333333,0.08333333333333333,0.0,2560.1666666666665,0.0,131.75,295.6666666666667,882.6666666666666,215.25,296.9166666666667,"{""type"":""Point"",""coordinates"":[28.494560929033007,26.0511429975847]}"
00000000000000000327,33.487583,301.67004,0.0,0.0,0.2249794,644,-9999.0,-9999.0,-9999.0,-9999.0,8.7501014E-8,-9999.0,-9999.0,0,16,15,351.98727,-109.29643,-9999.0,-9999.0,-9999.0,-9999.0,828,0.14070892,-9999.0,-9999.0,-9999.0,262.79266,97173.266,0.005206325,-0.2297678,67.37859,0.2175102,1.0851649E-6,4.0E-5,0.0,1.8375687E-7,1.8375687E-7,5.724284,0.0,263.64676,-9999.0,-9999.0,0.0,0.0,5.724284,168.39143,49.397964,99.60969,301.59735,301.66107,301.53366,301.60312,175.5257,300.67737,0.0,3.4804866,32.015956726019745,19.367677525616884,1.6666666666666667,1,2235.3333333333335,-124.83333333333333,2237.0,0.16666666666666666,0.0,2556.5833333333335,0.0,199.5,363.0,882.5,357.3333333333333,350.1666666666667,"{""type"":""Point"",""coordinates"":[32.01595762194976,19.36767735194104]}"
00000000000000000328,43.904533,301.4527,0.0,0.0,3.9810748,823,-9999.0,-9999.0,-9999.0,-9999.0,1.5911068E-6,-9999.0,-9999.0,0,16,15,372.2367,-89.27659,-9999.0,-9999.0,-9999.0,-9999.0,953,0.99271166,-9999.0,-9999.0,-9999.0,272.04953,96427.63,0.004972493,-0.38213393,48.92911,3.9808517,1.5902129E-4,0.0016551854,0.0,1.5719437E-6,1.5719437E-6,4.01442,0.0,250.84866,-9999.0,-9999.0,0.0,0.0,4.01442,136.56587,36.437214,76.936615,301.4402,301.5938,301.38684,301.476,141.12314,300.5443,0.0,3.7513657,-10.312659461692107,19.22394708015776,56.416666666666664,1,2145.75,15.166666666666666,2202.25,5.833333333333333,0.0,2497.25,0.0,215.0,348.4166666666667,985.3333333333334,325.6666666666667,356.75,"{""type"":""Point"",""coordinates"":[-10.31266110652746,19.223947147685315]}"
0000000000000000032a,34.978626,295.95724,0.0,0.0,2.4243648,977,-9999.0,-9999.0,-9999.0,-9999.0,9.635312E-7,-9999.0,-9999.0,0,16,15,331.3891,-98.38503,-9999.0,-9999.0,-9999.0,-9999.0,1253,0.92664087,-9999.0,-9999.0,-9999.0,228.02037,96910.8,0.004836191,0.23032488,58.896694,2.4126167,1.847871E-5,0.0,0.0,8.7654536E-7,8.7654536E-7,10.41595,0.0,244.78247,-9999.0,-9999.0,0.0,0.0,10.41595,147.7638,43.028748,87.87852,296.04877,295.78723,295.956,295.88544,159.23633,294.61133,0.0,3.2734811,3.413598079654182,30.363056603239826,22.333333333333332,1,2023.3333333333333,67.41666666666667,2045.75,2.4166666666666665,0.0,2463.5833333333335,0.0,150.91666666666666,304.5833333333333,935.1666666666666,250.41666666666666,415.5833333333333,"{""type"":""Point"",""coordinates"":[3.41359792494969,30.363058043458437]}"
0000000000000000032b,31.17272,302.49048,0.0,0.0,3.4866621,777,-9999.0,-9999.0,-9999.0,-9999.0,1.3941631E-6,-9999.0,-9999.0,0,16,15,357.9341,-108.17357,-9999.0,-9999.0,-9999.0,-9999.0,1077,0.45939288,-9999.0,-9999.0,-9999.0,282.91577,93668.375,0.006785494,0.13235101,71.68864,3.4862156,4.2249314E-5,0.0014367994,0.0,1.3192995E-6,1.3192995E-6,9.551628,0.0,264.98053,-9999.0,-9999.0,0.0,0.0,9.551628,245.64545,70.56342,143.39227,302.4718,302.20773,302.3794,302.33258,182.55342,300.16733,0.0,3.596764,31.225439275994567,16.34933817097529,33.75,1,2030.0,-38.833333333333336,2063.6666666666665,3.5,1.0,2587.4166666666665,0.0,199.58333333333334,356.25,956.5,326.8333333333333,306.6666666666667,"{""type"":""Point"",""coordinates"":[31.225439268992762,16.349338603469846]}"
